Translated,Label
 আমি কিন্তু মহা খাদক পাশের বাড়ি বিয়ে এখন খাব আমি কি করে ৩৬০ টাকায় দুই বালতি বিয়েতে দাওয়াত না পেয়ে চলে গেলাম দ্য হাব এ কম টাকাতে পেটভরে খেয়ে চলে আসলাম বাসায় কিনুন এক পান এক বিনামূল্যে হাইড্রাবাদি বিরিয়ানি 360 টাকা অনেক বেশি ভালো লাগছে সেটা বলবো না কিন্তু এই টাকা হিসাবে অনেক ভালো লেগেছে স্থান দ হাব রেস্তোঁরা আইটেম হাইড্রাবাদি বিরিয়ানি দাম 360 টাকা ঠিকানাঃ 60 ফিট রোড মনিপুর স্কুলের অপর সাইট এর একটু সামনে আসলেই 2 তালায় দা হাব রেস্টুরেন্ট,0
 আমি কিন্তু মহা খাদক ৭৫ টাকায় ভরপেট অফার অফার অফার ২জন এর জন্য ১৫০ টাকার অফারের কথা বলতেছি হ্যাঁ নিয়ে গিয়েছিলাম তাকে তাই দুইজনের অফারটা নিয়েছিলাম তাদের আইটেমের শেষ নাই সব ই আইটেম তাঁদের আছে দেখলাম আমি যে আইটেম নিয়েছিলাম সেইটা হলো ৮ ধরনের ভর্তা ভর্তা একবারই দিবে দুইজনের ওই ভর্তা দিয়ে খাইতে হবে সাথে ভাত আর ডাল আনলিমিটেড দাম মাত্র ১৫০টাকা ভর্তা ৮ প্রকার ডাল ভর্তা বেগুন ভর্তা আলু ভর্তা টমেটো ভর্তা কচু ভর্তা ঝাল ভর্তা ধনিয়া পাতা ভর্তা পেপে ভর্তা ডাল আনলিমিটেড ভাত আনলিমিটেড দাম ১৫০ টাকা সত্যি বলতে তাদের ডাল ভর্তা টা এত টেস্ট যে একবার খাবে সে ভুলতে পারবে না আলু ভর্তা টাও অনেক ভালো আশা করি সবার কাছেই ভালো লাগবে সবগুলাই মোটামুটি অনেক ভাল ছিল ডাল অনেক ঘোন থাকে যার জন্য ডাক দিয়েই আপনি 1 2 প্লেট ভাত খেয়ে ফেলতে পারবেন আশাকরি ৯ ২ ২০২০ তারিখে রাত ১১টায় অফার শেষ হবে রেস্টুরেন্ট টি খুলে সকাল ১২টা থেকে রাত ১১ টা পর্যন্ত যদিও অফারটা আজকে থেকে শুরু কিন্তু আমি কালকে গিয়েছিলাম তাই তারা বলল এই অফারটা নিতে পারেন তাই সুযোগটা আর হাতছাড়া করলাম না ইউটিউব এ মহা খাদক কে দেখতে চোখ রাখুন নিচের লিংকে হততপস ওওও ইউটিউব চম চ্যানেল ঊচরকুএুএয়ক্সকমকক 2 এক্স 7 আমার 20 আগ লোকেশনঃ ২০ ৫ শহীদ কর্ণেল রশিদ স্কয়ার পাশ্চিম পান্থপথ পাশ্চিম পান্থপথ জামে মসজিদের বিপরীত পাশে স্কয়ার হাসপাতালে ১০০ গজ পূর্ব পাশে ঢাকা ১২০৫,0
 আমি কোন মুখোশ পড়িনি আমি কিছু আড়াল করি নি আমি শুধু ভালোবেসেছি খিচুড়ি অনেক দিন পর আবারও সেই পুরান ভালোবাসা । পুরানো ডায়লগ খিচুড়ি শেষ হবে কিন্তু মাংস শেষ হবে না । রেটিং দিতে পারুম না । কারণ এক একজনের কাছে টেস্ট এক এক রকম । তবে টেস্ট পরিবেশ গরুর মাংসের পরিমান এবং ওয়েটারদের ব্যবহার নিয়ে আপনি হ্যাপি থাকবেন এটা শুধু বলতে পারি । ক্যাফে ড়ীগশ ক্যাফে দাম বিফ খিচুড়ি ১৫৬ টাকা ভ্যাটসহ পেপসি । ১৩ টাকা ভ্যাট সহ স্থান তেজগাঁও স্কুল এন্ড কলেজের উল্টো দিকে ।,0
 আমি ঢাকাইয়া পোলা । বার্গারোলজি আমার বাড়ির লগেই মাগার যাওনের সুযোগ পাই নাই কা । অনেক দিন থেকাই অনেক গ্রুপে অগো ভালা ভালা রিভিউ দেখতাছি । অতি কস্টে একটা সুযোগ পায়া গেলাম যাওয়ার । অর্ডার করলাম ধোঁয়াটে ডাবল পনির গরুর মাংস বার্গার ফরাসি ভাজা এবং লিমোনানা 1 ধূমপায়ী দ্বিগুণ পনির গরুর মাংস গরুর মাংস আমার প্রিয় বার্গারটা আসার পর যা দেখলাম যিমুন জুসি আছিল তিমুনি গরুর মাংস পনির সবি আছিল । মাগার হ্যাঁ একটা কথা আপনেরা চাইলে স্বাদ পরিবর্তন করতে পারবেন । যিমুনঃ নিয়মিত মশলাদার অতিরিক্ত মশলাদার যাগো জ্বাল খাওনের কুড়কুড়ানি বেশি তারা জ্বাল খাইবেন আর যাগো কুড়কুড়ানি কম তারা নিয়মিত খাইবেন । দাম 280 রেটিং 9 10 2 ফরাসি ভাজা এইটা আছিলো দুর্দান্ত অনেক স্বাদ আছিলো । মনটা চাইতাছিল সব খায়া হালাই । মাগার লগে একজনরে লইয়া গেছি । তাই একটু ভাব দেহাইতাছিলাম । লগের জন তো আমারে খাইতেই দিতাছিল না । পরে মনে অইলো ২ টা লইলেই ভালা অইতো 3 লিমোনানা এইটার কথা কি আর কমু ভাই । জিন্দেগীতে অনেক লিমোনানা খাইছি মাগার এইটার মত টেস্ট কোন জায়গায় পাই না । আমার কইলজা শান্তি অইয়া গেছে । আসলে না খাইলে টেস্ট বুঝাইতে পারুম না । দাম 100 রেটিং 10 10,0
 মাত্র ৩৫০ টাকায় ৩ জনের কম্বো । ৷ ৩ জনের কম্বো চিকেন চাপ ২ পিস চিকেন তাওয়া ঝাল ফ্রাই ১ প্লেট বাটার নান ২ পিস গারলিক নান ১ পিস লুচি ৫ পিস রেগুলার প্রাইজ ৪৬০৳ অফার প্রাইজ ৩৫০৳ মাত্র অফারের লাস্ট ডেট 26 অক্টোবর 2021 লোকেশন হাউজ ৩৩০ রোড ১৩ ব্লক এ তিলপাপাড়া খিলগাঁও ঢাকা ১২১৯ লাকী ফার্মেসীর পাশের বিল্ডিং,0
 আমি প্রথমে বলব আলহামদুলিল্লাহ বীট খাদ্য জওইচয় কুমারশিলের মোড় নিউ লেভেট এর পাশে প্রায় মানুষের পজিটিভ রিভিউ দেখে আজকে ইচ্ছে হলো তাদের খাবারগুলো ট্রাই করে দেখি কেমন লাগে স্পেস আর ডেকোরেশন ছোট এবং মানানসই কিন্তু তাদের খাবার খেয়ে যা বুঝলাম ব্রাহ্মণবাড়িয়াতে বড়োবড়ো রেস্টুরেন্ট গুলোতেও তাদের মত খাবারের দিয়ে কাস্টমারদের স্যাটিসফাই করে না । কথায় আছে ছোট মরিচের ঝাল বেশি তা এই রেস্টুরেন্ট পক্ষ ছোট পরিসরে করে দেখালো আমার কাছে মনে হল । সম্পূর্ণ ব্যক্তিগত মতামত আজকে যখন তাদের খাবার ট্রাই করতে যাই তখন প্যাকেজগুলো খুঁজতে থাকি কোনটা ভালো হবে তখন তারা নিজে থেকেই বললো যে আমি প্যাকেজ কিভাবে খেতে পছন্দ করি প্যাকেজের মধ্যে চিকেনটা যদি ক্রিস্পি হয় আমার কাছে ব্যক্তিগতভাবে ভালো লাগে বলার পরে তারা এই প্লেটোর টা আমাকে পরিবেশন করে । সত্যি প্রশংসা করার মত একটা খাবার আমাকে তারা পরিবেশন করেছে ভেজিটেবল টা কিছুটা তরলজাতীয় কিন্তু ঘন গরম গরম খেতে খুব ভালো লাগছিল । আর চিকেন গুলো খুব ছোট ছোট করে স্লাইস করে ওপরে মসলা এবং সস দিয়ে পরিবেশন করেছিল তারা সাথে সস্এবং মেয়োনিজ দিয়েছিল । এই প্লেটোর টা যে কারো পেট ফুল ফিলাপ করতে যথেষ্ট ফাইড রাইস অন্যান্য রেস্টুরেন্টের তুলনায় বেশি ছিল । এবং তারা আমার কাছে কথা দিয়েছে এ প্লেটারের কোয়ান্টিটি এবং মান কোনটাই তারা পরিবর্তন করবে না । সবাইকে সমানভাবে তারা পরিবেশন করবে মিনিট চিকেন চিজ বার্গার নিয়েছিলাম একটা ওইটাও আলহামদুলিল্লাহ ট্রাই করতে পারেন আর তাদের সবচাইতে যে বিষয়টা ভালো লেগেছে তাদের আন্তরিকতা খুবই ভালো মানুষ তারা দোয়া করি আল্লাহ যেন তাদের ব্যবসায় উন্নতি করে মিনিবার গানের দাম নিয়েছিল তারা ৮০ টাকা এবং প্লেটোর টার দাম মূলত তারা নির্ধারণ করেছে 160 টাকা কিন্তু তারা আমার কাছ থেকে 130 টাকা রেখেছে । সাথে সাথে আমি ওদের প্রশ্ন করি এ ছাড় কি শুধু আমার জন্য নাকি সবার জন্য দিবেন আপনারা এটার কি কোন নির্দিষ্ট সময়সীমা আছে পরে তারা বলল আমাকে এ ছাড় টা তারা সবার জন্য তারা প্রযোজ্য করবে কারো কাছ থেকে কম বেশি নেওয়া হবে না সবার থেকে একই দাম নেওয়া হবে এর আগেও বহু জায়গায় খাবারের রিভিউ দিয়েছে পড়ে নাকি তারা খাবারের ছাড় বন্ধ করে দেয় অনেক মানুষ থেকে বেশি টাকা দেয় তাই ওদেরকে মূলত এই কথাগুলো জিজ্ঞাসা করেছি রেটিং দিলাম না সবার খাবারের রুচি এক নয় আপনারা টেষ্ট করলেই বুঝতে পারবেন কার কাছে কেমন লাগে । ধন্যবাদ সবাইকে,0
 আমিও পেয়ে গেলাম সারপ্রাইস গিফট । কাচ্চি এক্সপ্রেস কাচ্চি আসলেই অনেক মজাদার । বার বার আলাদা ভাবে বলার দরকার পরে নাহ । অল কম্বো আর জোস আপনি না টেস্ট করলে আসলেই মিস করবেন । তাদের বিহেভ এতই ভালো বলার মত নাহ । অনেক অনেক শুভকামনা কাচ্চি এক্সপ্রেস এর জন্য গিফটের জন্য ধন্যবাদ কাচ্চি এক্সপ্রেস । আপনারাও অংশগ্রহন করে জিতে নিন গিফট,0
 আমিতো রিভিউ দিতে ছুটে এসেছি অনেক নাম শুনলাম আর অনেক রিভিউ দেখলাম আর আজ আমি নিজে খেয়ে নেজেই রিভিউ দিবো তাই আজ অনেক ভালো লাগতেছে অনেক মানুষ রিভিউ দিয়ে দিয়ে লোভ লাগিয়ে দিয়েছিলো তাই এখোন আমি একটু শুরু করলাম কি আর বলবো আমারতো কিছুই বলার নাই কারন আমি পুরাই ফিদা এখন বাদ দেওয়া যায় এই সব কথা কাজের কথায় আসি চার ঠেঙের মরগি আমার খুব ভয় করছে কেউ এসে একটু খেয়ে যান জি ভাই বলছিলাম দ্য বিটকয়েন ক্যাফে দম্পতি ড্রামস্টিক প্লেটার আর মুরগী স্টেক এর কথা । দম্পতি ড্রাম লাঠি প্লেটার এ যা যা থাকছে আচারি ভাজা ভাত আচারি গ্রিল মুরগী ভাজা শাকসবজি কাশু বাদাম সালাদ এই প্লেটারের প্রাইস হলো ৫৪০ দেখতে যেমন সুন্দরি ঘরে তেমনি সংসারি রেটিং 9 5 10 ঠিকানা মিরপুর 1 ঈদগা মাঠের পাশে এ দ বিটকয়েন ক্যাফে মিরপুর বিটকয়েন খুজে বের করতে আমার সেরকম কষ্ট হয়নি ছোট একটা ক্যাফে এতো মাজার খাবার কি ভাবে দিলো দাম ৫৪০ টাকা টেস্ট মজা লোকেশন দ্য বিটকয়েনক্যাফে মিরপুর,0
 আমিতো ভাবছিলাম আস্তানায় খেয়ে কাপিয়ে দিবো । বের হয়ে খিলি পান খাবো । রিভিউ দিবো । সবাই বলবে বাহ রে বাহ কি লিখা গ্রুপের সবচেয়ে সুন্দরী মেয়েটা রিকুয়েস্ট পাঠাবে । সে গিয়ে তার লন্ডন প্রবাসী বাবাকে বলবে আমার কথা । ওর বাপ মায়ে খুশি হয়ে আমার আম্মাকে কল দিয়ে বলবে বেয়াইন সাহেব রাজকন্যা আর অর্ধেক রাজত্ব কবে নিবেন আম্মা আমাকে বলবে তোর কি কোনো পছন্দ আছে নাকি ওদের সাথে কথা বলবো আমি বলবো তোমাদের পছন্দইতো আমার পছন্দ । ধুমধাম করে বিয়া হয়ে যাবে । গ্রুপের সবাইকে আস্তানায় একবেলা কাঙালি ভোজ দিবো । পরে মাস্টারশেফ থেকে আমার ডাক আসবে জাজ হিসেবে জয়েন করতে এয়ারপোর্টে ও কাঁদো কাঁদো হয়ে বলবে কবে আসবে আমি বলবো শীঘ্রই । এরপর চলে যাবো এমিরেটস এর ফার্স্ট ক্লাস ফ্লাইটে দুবাই হয়ে সোজা ক্যালিফোর্নিয়া । ওখানে সুন্দরী ফর্সা ফর্সা মেয়েরা আমাকে বাজে বাজে ইঙ্গিত দিবে কিন্তু আমি মানিব্যাগ বের করে ওর ছবি দেখে সবাইকে রিজেক্ট করে দিবো । দেশে এসে রাজনীতিতে যোগ দিবো । পরের নির্বাচনে সিলেটের মেয়র এরপরেরটায় খাদ্য মন্ত্রী শেষে রাষ্ট্রপতি । সব হতো যদি খালি একটু ঠিকমত খেতে পারতাম আস্তানায় গিয়ে । আস্তানায় গিয়ে আমি আস্তা থাকি নি । পেটের অবস্থা ভয়াবহ । খাওয়া দাওয়ার সানডে মান্ডে ঘটিয়ে দিয়ে এখন পাতলা খিচুড়ির উপর বেচে আছি । আজকে রাত পারি দিতে পারবো কি না জানিনা । একে তো নিরিবিলি পরিবেশ দূরের কথা গিয়ে মনে হয়েছে রেললাইনের পাশের হোটেলে খেতে বসেছি এর উপর লোহার মত মাংস । এটা কি মুরগীর না কুমিরের এটা বড় প্রশ্ন । দাঁত দিয়ে ধরে হ্যাচকা টান দিয়ে দিয়ে মাংস ছিড়তে হয়েছে । উলটা দিক আবার জ্বলে পুড়ে ছারখার । উপরের জ্বলে যাওয়া আস্তর সরালেই কাচা মাংসের স্বাদ মুখে পেয়ে যাবেন । এই ছিল জীবনে এই জিনিসের নাম আবার স্পাইসি বারবিকিউ চিকেন । নামটাই এমন শুনলে শয়তানের মত ভুরু নাচিয়ে হেসে খেতে ইচ্ছা করবে । এর সাথে রয়েছে পরটা । এই পরটা এই পরটা নিয়ে কিছু বলার নেই । ৬ টাকার সাধারন হোটেলের পরোটা এরচেয়ে অনেক নরম হয় । এটা এত শক্ত যে বারি মেরে সামনের জনের মাথা ফাটিয়ে দেয়া যায় । আর সসের কথা কি বলবো । ছোট বেলায় যে ঔষুধ খেয়েছিলাম সেই ঔষুধের চামচের মত সাইজের বাটিতে সস । এই জিনিসের পরিমান দেখলে সস মনে হয়না । । মনে হয় নিজের কপালে দেয়ার জন্য সিঁদুর দিয়ে গেছে । কাউ কোনদিন আমারে কথা দিল না গান গেয়ে গেয়ে বাড়ি ফিরে এসেছি । রেস্টুরেন্ট আস্তানা আইটেম স্পাইসি বারবিকিউ চিকেন দাম ১৮০ রেটিং ৫ ১০,0
 আর কি চাই রেস্টুরেন্ট অটোগ্রাফ লাইভ সংগীত ক্যাফে ক্লাসিক থালা জন্য 4 ব্যক্তি 1 ভাজা ভাত 1 4 2 চিকেন মাসআলা 1 4 3 চাইনিজ সবজি 1 4 4 মধু ডানা 8 পিসি 5 ভাজা ডানা 8 পিসি দাম 999 টাকা এই অফার হয় প্রযোজ্য জন্য খাওয়া মধ্যে গ্রহণ দূরে বাড়ি বিতরণ আপনি পারে অর্ডার এই অফার জন্য বাড়ি বিতরণ চালু পাঠাও খাদ্য শহওজ বাড়ি ডেলিভারি 50 টাকা যোগ করুন বক্স চার্জ অফার সময় 11 আমি 6 প্রধানমন্ত্রী ঠিকানা রামপুরা বনসর ব্লক গ রাস্তা 5 ঘর 39 পিএইচ 01873 449 444,0
 আর মাএ ১ দিন অফার অফার অফার অফার দাম 200 নিয়মিত দাম 299 থালা নাম জমিদারি খানা আইটেম 1 বিশেষ ভাজা ভাত 2 খ খ প্র চিকেন 3 মুরগী তরকারী 4 স্ট্রিপস মুরগি 5 থাই নুডলস 6 চাইনিজ উদ্ভিজ্জ 7 ইতালিয়ান পাস্তা 8 বিশেষ সস 9 কোলেসলাও 10 সালাদ 11 বরফ ক্রিম 12 ঠান্ডা পানীয় স্থান দা মনজালা শ্যামোলি বর্গক্ষেত্র খাদ্য আদালত,0
 আর মাত্র একদিন এক বন্ধুর জন্মদিনের ট্রিট খেতে এসেছিলাম কিছু দিন আগে খাবারের টেস্ট এখনো মুখে লেগে আছে পরে শুনলাম বিজয় দিবসে কম্বো অফার চলতেছে আর শুধু দুইদিন চলবে তাই আর দেরি না করে আজকেই চলে আসলাম আমার শেফ এ আর অর্ডার করে দিলাম উনাদের দুটি পাস্তা ও একটি ৬ ইঞ্চি পিজা পাস্তাটি একটু চিজি ছিলো খেতে দারুন লাগছিল আর পিজাটিও একটু ক্রিস্পি ছিলো আর চিজি ছিলো সব মিলিয়ে আমার ভালো লেগেছিলো রেটিং পাস্তা ৮ ৫ ১০ পিজা ৮ ১০ দাম । ৪৯৯৳,0
 আর মাত্র ১ দিন আগামীকালই অফারটির শেষ তারিখ কিনুন 1 পেতে 1 পিজা অফার 12 কফিলিশিয়াস দিচ্ছিলো অসাধারণ এই অফারটি 20 ডিসেম্বর পর্যন্ত এ অফারের দুটো পিজ্জাই জস অফার হলেও তারা তাদের খাদ্য গুণ বজায় রেখেছে । চিটচিটে ওভারলোডেড সত্যিই পনির এ ওভারলোডেড ছিলো বিবিকিউ প্রেমিকা দের জন্য বিবিকিউ পিজা তবে যার যার পছন্দ মতো নেয়া যায় । ৪ ৫ রকমের পিজ্জার বিকল্প রয়েছে । আগামীকালই অফারটির শেষ দিন । তাই ২য় বারের মতো আজ গিয়েছিলাম চিজি ওভারলোডেড আমার বেশি ভাল্লাগলেও আমার ফ্রেন্ডসদের ববক টা বেশি ভালো লেগেছে আরও এটা ছিল চলতি অফারগুলোর মধ্যে সেরা টেস্ট ৮ ৫ ১০ দাম 900 স্থান কফিলিশিয়াস ক্যাফে কেবি বর্গক্ষেত্র ধানমন্ডি 15,0
 আর মাত্র ১ দিন আগামীকালই অফারটির শেষ তারিখ কিনুন 1 পেতে 1 পিজা অফার 12 কফিলিশিয়াস দিচ্ছিলো অসাধারণ এই অফারটি 20 ডিসেম্বর পর্যন্ত এ অফারের দুটো পিজ্জাই জোস অফার হলেও তারা তাদের খাবার গুণ বজায় রেখেছে । চিটচিটে ওভারলোডেড সত্যিই পনির এ ওভারলোডেড ছিলো বিবিকিউ প্রেমিকা দের জন্য বিবিকিউ পিজ্জা তবে যার যার পছন্দ মতো নেয়া যায় । ৪ ৫ রকমের পিজ্জার বিকল্প রয়েছে । আগামীকালই অফারটির শেষ দিন । তাই ২য় বারের মতো আজ গিয়েছিলাম চিজি ওভারলোডেড আমার বেশি ভাল্লাগলেও আমার ফ্রেন্ডসদের ববক টা বেশি ভালো লেগেছে তাছাড়া এটা ছিল চলতি অফারগুলোর মধ্যে সেরা টেস্ট ৮ ৫ ১০ স্থান কফিলিসিয়াস ক্যাফে কেবি বর্গক্ষেত্র ধানমন্ডি 15,0
 আর মাত্র ৩ দিন বাকি কাস্টমার চাহিদা এবং অনুরোধের কারণে অফারের তারিখ ১০সেপ্টেম্বর পর্যন্ত বাড়ানো হয়েছে । আড্ডা রেস্টুরেন্ট চলতেছে ধামাকা তিন তিনটি অফার কেউ মিস করছেন না তো বিরিয়ানি লাভারদের জন্য আড্ডা রেস্টুরেন্ট নিয়ে আসলো দারুণ একটি অফার । মালশা বিরিয়ানি মূল্য মাত্র ১৫০৳ যা যা থাকছে স্পেশাল বিরিয়ানি রাইস চিকেন রোস্ট ঝাল ফ্রাই ডিম সালাদ কাস্টমার এর বিশেষ অনুরোধ এবং চাহিদার কারণে ক্রাশ প্লাটার টি পাওয়া যাচ্ছে । সাময়িক সমস্যার কারণে মুরগি তোপা পরিবর্তে নাচোস 1 পি থাকবে । চূর্ণ থালা দাম 160 অফার মূল্য সেজওয়ানি ভাত বিবিকিউ চিকেন 1 পি ক্রিস্পি চিকেন 2 পি কর্ন মাসআলা মুরগী 3 পি নাচোস 1 পি উদ্ভিজ্জ বরফ ক্রিম নরম পানীয় চূর্ণ প্লাটার 2 দাম 160 অফার মূল্য ভাজা ভাত ববক মুরগী 3 পি ভাজা চিকেন 1 পি মাসআলা চিকেন 1 পি সালাদ উদ্ভিজ্জ বরফ ক্রিম নরম পানীয়,0
 আর মাত্র 3 দিন হুলুস্থুল অফার অফার অফার মাত্র 299 টাকা শ্যামলী স্কয়ার এর বেস্ট অফার দোকান নাম খাবার স্টেশন শ্যামোলি বর্গক্ষেত্র দুই জনের জন্য যথেষ্ট,0
 আরবীয় কাবসা কিনুন 1 পান 1 বিনামূল্যে দাম 299 সম্মানিত ফুডিজ আপনাদের সকলের অনুরোধে তরকারি পাত্র নিয়ে এলো আবার এরাবিয়ান খাবসা । এইবার আরো কিছু নতুনত্ব নিয়ে আসা । যেখানে বাজেট টেস্ট নিয়ে আর কোন চিন্তাই থাকবে না । এখন থেকে বন্ধুদের সাথে আড্ডা কিংবা পরিবার প্রিয়জনদের সাথে সময় কাটানো হবে আরও আনন্দকর শুধুমাত্র তরকারী পাত্র র সাথে বি দ্র ছবি সহ চেকইন দিলে সফট ড্রিংকস ফ্রী । যা যা থাকবে প্রতি থালি তে এরাবিয়ান বিরিয়ানি রাইস । চিকেন ফ্রাই ৩ পিস । এরাবিয়ান কারী চিকেন ১ পিস । ফুল ডিম ১ টি । টক ঝাল মিষ্টি সালাদ । সফট ড্রিংকস জন্য পার্সেল বাড়ি বিতরণ দয়া করে কল বা দেখুন আমাদের ফেসবুক পৃষ্ঠা তরকারী পাত্র রেস্টুরেন্ট আর চ পুলিশ প্লাজা উত্তোলন 5 নন্দন কানন চট্টগ্রাম আমাদের যোগাযোগ না 01851334409 01850400616 01784659525,0
 আল দিয়ার ডানা হোটেলের ম্যারিগোল্ড রেস্টুরেন্টে দুপুর ১২ ০০ টা থেকে ১২ ০০ টা পর্যন্ত আল দিয়ার ডানার হোটেলের মেরিগোল্ড রেস্তোরাঁয় পিৎজা প্রেমীদের জন্য ৪ ধরনের কম্বো । 02 645 6000 অলডিয়ারদানাহোটেল মেরিগোল্ড রেস্তোঁরা ভোজনরসিক পিজ্জালওভার পিজাকম্বোস আবু ধাবি,0
 আলহামদুলিল্লাহ 2020 তে র কিচু ভালো হক আর না হক একতা জিনিশ এ ভালো পাইলাম শেইতা চিলো পিজাবার্গ এর আশ্চর্য বিশেষত অনেক অনেক ধন্যবাদ থেকে মীর মেহেন্দি ভাইয়া দ স্বাদ এর তাদের পিজ্জা ছিল যেমন সর্বদা সেরা আমি এছাড়াও পেয়েছি ক বার্গার ফরাসি ফ্রাই পেয়েছি খুব অভিভূত দ্বারা তাদের সেবা উইল সর্বদা হতে,0
 আলহামদুলিল্লাহ ধন্যবাদ আপনি তাই মুচপাপারাজ্জি এস ক্যান্টিন গিভওয়ে প্রবণতা আমি আমি দেখা জন্য বেশ কয়েকটি দিন অন খাদ্য ব্যাংক সম্পর্কে এই প্রবণতা তাই আউট এর কৌতূহল আমি এছাড়াও মন্তব্য নাম এর আমার প্রিয় রেস্তোঁরা এটা এস একটি সম্মান প্যাপারাজ্জি থেকে স ক্যান্টিন তসচ দু তারা বিবেচনা আমি যেমন ক ভাগ্যবান গ্রাহক ধন্যবাদ আপনি সুতরাং অনেক তারা হয় নম্র এন তাদের আচরণ হয় এছাড়াও ভাল আমি ঠিক প্রিয় তাদের খাদ্য,0
 আলুরদম জি ভাই এই দম ভাই খালি খাইতেই মুঞ্চায় জি মিটেনা বারেবারে খালি খাইতে মনেকয় পিচ্চি কালে কাঠি দিয়া কত খাইছি এক টাকায় দুই পিছ আহ সেই দিন গুলি কই বাসায় হটাৎ হটাৎ খাই মাগার এই চোখাম জিনিস যে দখিনা কিচেন চালু করছে তা জানতে পারি আজ তাই খেতে চলে গেলাম আলুরদম সাথে তিলের লুচি নিউ আইটেম ভাবছিলাম আলুরদম খেয়ে কি পেট ভরবে সাথে হালিমের অডার দিলাম ২ টা ট্রাস্ট মি আলুরদম আর লুচি খেয়েই পেট ফুল অন্নেক কষ্টেসৃষ্টে হালিম খেলুম সাথে নরমালি নান ১টি ছিল আইটেম আলুরদম টেস্ট সেই দাম ১ প্লেট ৩৫৳ আইটেম তিলের লুচি মাস্ট ট্রাই টেস্ট দাম ২০৳ পিছ আইটেম গরুর হালিম আমি শুধু হালিম খেয়েছি মাংস বাদে কয গরু খাইনা এখন টেস্ট ভাল ছিল দাম ৬০৳ প্লেস দখিনা কিচেন লোকেশন শনির আখড়া বাস স্টান্ডের পাশেই এ দোখিনা রান্নাঘর রেস্টুরেন্ট,0
 আশে পাশে বিয়ে হচ্ছে কিন্তু কেউ দাওয়াত দিচ্ছে না অথবা বিয়ের দাওয়াত এ একা একা খেতে চলে যান বফ গফ কে সাথে নেন না আর সে আপসেট হয়ে থাকে তাহলে প্রিয় মানুষ টাকে নিয়ে চলে যান সালামস কিচেন এএকদম বিয়ে বাড়ির কাচ্চি খাওয়ায় নিয়ে আসুন গফ বফ এর মন ভাল হয়ে যাবে গিয়েছিলাম তাকে নিয়ে সালামস কিচেনের পান্থপথ শাখায় পরিবেশ অনেক ভাল এবং নিরিবিলি ফ্যামিলি নিয়ে যেতে পারবেন এবার আসি খাবার এ অর্ডার দিয়েছিলাম বিয়ে বাড়ির সেট মেনু এবং এক্সট্রা একটা সিংগেল কাচ্চি বিয়ে বাড়ির সেট মেনু তে যা যা ছিল 1 কাচ্চি এক কথায় ফাটাফাটিএই কাচ্চি তে রাইস গুলা অনেক লম্বা এবং এত ঝরঝরা একটার সাথে একটা চাল লাগবে নাআলু ছিল এক পিছ কিন্তু ছোট সাইজ মাটন থাকবে এক পিছ কিন্তু অনেক বড় সাইজ এর যেটা একটা কাচ্চির জন্য এনাফআর একদম সফট আর জুসি আর একদম সলিড মাংস কোনো হাড্ডি ছিল না ল আমি কম মশলার কাচ্চি লাইক করি তাদের কে বলায় আমাকে হালকা মশলাযুক্ত কাচ্চি সার্ভ করছে সেম ভাবে আমার উনাকে মসলা দেওয়া স্পাইসি কাচ্চি সার্ভ করেছেটেস্ট বিয়ে বাড়ির কাচ্চি পুরাইরেটিং 9 10 2 জালি কাবাব হালকা ঝাল ঝাল কাচ্চির সাথে যায় ভালো এল রেটিং 8 10 3 রোস্ট এভারেজ টেস্ট স্পেসাল কিছুনা ল রেটিং 7 10 4 চাটনি কাচ্চি দিয়ে খেতে বেশ ভাল এল আমার উনি মজা করে খাচ্ছিলো ল রেটিং 8 10 5 জর্দা বেস্ট ছিলো পারফেক্ট মিষ্টি এবং ফ্রেশ ছিল ল রেটিং 10 10 6 সালাদ অন্য রেস্টুরেন্ট এর মত রাঊন্ড সেপ শসার সালাদ তারা দেয় নাই যেটা কামড়ায় খাওয়া লাগে ল তারা একদম শসা কুচি করে সালাদ দিছিল যেটা আরামসে কাচ্চির সাথে মেখে খাওয়া যায় আর সালাদ দিছে প্রচুর পরিমানে কিপ্টামি করেনিরেটিং 10 10 7 পান বক্স টেস্ট ভাল মিষ্টি পানযেখানে পান বক্স একটা দেওয়ার কথা সেখানে 2 টা দিছে ল রেটিং 8 10 8 বোরহানি কোল্ড ড্রিংক্স আমি ড্রিংক্স নিছিলাম এল টোটাল প্যাকেজের দাম 450 টাকা আর এক্সট্রা সিংগেল কাচ্চির দাম ছিল 225 টাকা আলু আর মাটন এর সাথে এখানে একটা ডিম থাকবে প্লেস সালাম স রান্নাঘর পান্থপথ তাদের বনানি এবং উত্তরায় শাখা রয়েছে,0
