Review,Label
"place : Coriander Restaurant
plate name : jani naa🐸
price :195tk. soft drinks 15tk
Rating : -10/10
অর্ডার দিয়েছি দেড় টায় খাবার আসছে আড়াই টার  ও পরে সেদিন ২৬ শে মার্চ ছিল বলে আমরা সান্ত্বনা দিচ্ছিলাম নিজেদের অনেক ভিড় তাই লেইট 🐸
তারপর খাবার আসলো যতটা না ছবিতে দেখাচ্ছে তার ৩ ভাগের 1.5 ভাগ ছিল প্লেটে 😪 রাইস এর পরিমান আমার বারান্দার মুরগি টাকেও আরও বেশি দেই আমি I swear 😶  
এবার আসি ভেজিটেবলে  মাশররুম আইটেম তা একটু ভাল ছিল জাস্ট বিকজ সসে পরিপূর্ণ 😪 
আর সালাদ এর কথা নাই বা বলি শসা গাজরের অনেক দাম মনে হয় তাই বাধাকপির সালাদ দিসে 
অনেক বেশি আশাহত ছিলাম মনে মনে আমরা ৩ জন ভাবলাম 
ডেসার্ট টা আমাদের খুশি করবে কিন্তু না আমরা আবার ও খুন্তির ছেকা খেলুম চকলেট মাউস অর সামথিং ছবি দেখেই বুগে নিন 🐸
শুধুমাত্র পেপসি টা তৃপ্তি দিয়েছে কারন ওটা ওনাদের বানানো না 😑
হাজার হাজার রিভিউ দেখে গিয়েছিলাম পরে বুঝলাম সব পেইড রিভিউ👌",0
"Place: #Paris_baguette_restaurant [ ei month a 26% discount cholche🤩]
Item: 1)faluda
Taste: 10/10
Price :170৳(26% discount chilo😍)
Item:2) Paris baguette frappe
Taste: 07/10
Price:190৳ (26% discount chilo😍)
ফালুদা আমার কাছে নারায়ণগঞ্জের মধ্যে বেস্ট মনে হয়েছে💯 
ভাই রে ভাই! এত্ত বেশি ছিল!!!! শুরু করতে করতেই আমি ক্লান্ত হয়ে গেসি😐 তাই শেষ টা আর করা হয়ে উঠেনি😐🙃 আর frappe!!! এটার ডেকোরেশন টা সত্যিই অনেক সুন্দর ছিল,  টেস্টে একটু সমস্যা যা ছিল,  তা পরবর্তীতে ঠিক করে ফেলবে বলে আশ্বাস ও দিয়েছে তারা! 
Behaviour and environment :  অনেক ভাল ছিল, 
[ পছন্দ হওয়া, না হওয়া সম্পূর্ণই ব্যক্তিগত বিষয় 😌✌ কারো কাছে ভালো না ও লাগতেই পারে, কিন্তু আমার কাছে ভালই লেগেছিল🖤]",0
"Place: Promise Fast food
item:Chicken hydrabadi biriyani
Price:220tk
rating:♥/10
item: Mutton hydrabadi biriyani
Price: 280
rating:❤️/10
Promise r chicken hydrabadi briyani amr khub e fvrt age thekeii......Amr kache mone hy it is the best hydrabadi briyani in rangpur♥jdio ba mutton ami khai na😌
Porimaneo onk beshii thake Ekjoner jnnr more than enough..Loved it
#happy fooding
Locationঃ পায়রা চত্বর রংপুর💜",0
"Place: Promise Fast food
item:Chicken hydrabadi briyani
Price:220tk
rating:♥/10
Promise r chicken hydrabadi briyani amr khub e fvrt age thekeii..Amr kache mone hy it is the best hydrabadi briyani in rangpur♥
Porimaneo onk beshii thake Ekjoner jnnr more than enough..Loved it
#happy fooding",0
"Place:Foodkhan (Uttara) Cheese fasto chicken burger (double patty) Price:280 tk (1 ta) ###🤗offer choltece -buy 2 get 1 🤗 (Buy 1 get 1 o ache) Offer last date :31 October Hurry up 🥰 Naga taw yummy, spicy taii onnk jhal so j jhal kom khan sha level bujheii niyen *ami naga niyecilm, ami ses korecii, onnk vloii legece Don't miss this Offer 🤩",0
"Place : Filling Station Jamtola 
Food : Rice bowl E 
Behavior : So humble 
Price : 150 
Taste : 10/9👌 
Quantity : 10/10 
Honesty আমার খুবই ভাল্লাগছে। 
দারুন একটা আড্ডার সময় কাটাতে পারবেন 😊 
ওদের অফিসিয়াল পেজ ঘুরে আসতে পারেন।",0
"Place : মাছের বাড়ি - Macher Bari, A Fish and Seafood Restaurant
খুবই রিজেনেবল প্রাইসে ঢাকার ভিতর ""Seafood"" খেতে চাওয়া সবার জন্য 😍
ঠিক যেভাবে চাইবেন সেভাবেই তৈরি করে দিবে আপনার সামনেই 
🔷 প্রথমেই বলে রাখি তাদের রেস্টুরেন্টটি কোনো জাক জমক অথবা তেমন আরামদায়ক জায়গা না।
 🔷যদি আরাম করে এসি তে বসে খেতে পারবেন ভেবে থাকেন তাহলে ভুল ধারণা রাখছেন। 
🔷সেজন্য তারা "" হোম ডেলিভারির ""‌ ব্যবস্থা ও রেখেছেন।
🔷দেখতে ভালো না হলেও তারা সব কাজই বেশ হাইজিন মেইনটেইন করে করছিল.... যেটা সবচেয়ে বেশি গুরুত্বপূর্ণ ব্যাপার।
এখন আসি খাওয়া দাওয়া কেমন সেটার উপর:
তাদের মেনুতে অনেক রকমের ""Seafood "" ছিল । 
আমি নিয়েছিলাম :
🏐স্কুইড ফ্রাই হাফ - ১৫০/-
( বেশ ক্রিসপি ছিল । টেস্ট ভালো ছিল । আর অবশ্যই গরম গরম খাবেন তা নাহলে পারফেক্ট স্বাদটা পাবেন না। )
রেটিং - ৮/১০
🏐 কোরাল মাছের বারবিকিউ ( s) - ৩২০/-
(‌ বেশ ভালো ভাবেই বারবিকিউ করা ছিল । সব ধরনের মসলার স্বাদ সমান ভাবে পাওয়া যাচ্ছিল। )
রেটিং - ৮.৫/১০
🏐 ক্র্যাব মাসালা ( L) - ৩০০/-
( যদি আপনি মসলাদার ভাবে seafood এর স্বাদ নিতে চান তাহলে ট্রাই করতে পারেন। )
রেটিং - ৮/১০
🏐 টুনা শিক কাবাব - ৫০/- 
( এই আইটেম টা আমার কাছে সবচেয়ে বেশি ভালো লেগেছে । স্বাদ , মসলার ব্যালেন্স পারফেক্ট ছিল। )
রেটিং - ৯/১০
🏐 ফ্রাইড রাইস - ৭০/- 
( রাইস টা তেমন আহামরি কিছু ছিল না । নরমাল চাইনিজ ফ্রাইড রাইস ছিল এতে ভালো পরিমাণ ডিম , সবজি দেয়া ছিল । )
৮/১০
সবশেষে - 
🏐 লইট্যা ফ্রাই ‌- ১২০/- 
( এটা তাদের পক্ষ থেকে আমাকে দেয়া হয়েছিল । কিন্তু ফ্রি পেয়েছি বলে বলছি না ... স্বাদ সত্যিই খুব ভালো ছিল। ) 
〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️
〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️
আমার রিভিউ সম্পর্কিত আরও জানতে  -
Facebook - https://www.facebook.com/craftofood/
Instagram - https://instagram.com/crafto_food?igshid=1pt616de7jpt8",0
"Place: রাজমহল ফুডকোর্ট 
Price: 160 টাকা 
Name : Dosa 
Rating: 10/10 plus ❤️
yummy  cilo.. parfect
নোট : ডোসা কিন্তু ঠাণ্ডা হলে আর ভালো লাগে না তাই কুইক খাবেন . আর খাবার কাউন্টার থেকে আনার সময় আস্তে আস্তে হাঁটবেন না হলে বাতাস এ উড়ে যাবে কিন্তু। .... 
(ইন্ডিয়ান ফুড এর ফুল মেনু কার্ড ফটো এর শেষ এ পাবেন )",0
"Place : Heaven's Cuisine.
Location : Noyashorok road. (Kashish er opposite side a.)
Item : Smoky Biriany. (Koyel and Chicken Biriany.)
Price : Chiken - 180 BDT.  Koyel - 160 BDT.
………
যাওয়ার পর-পরই ওয়েলকাম ড্রিঙ্কস! ভাল ছিল !😍
.
আর বিরিয়ানির টেস্ট সেইই! 😍😃 একটা স্মোকি ফ্লেভার! নতুনত্ব ছিল! আর পরিমান, More than enough!
.
আর প্রথম কাস্টমার হিসেবে গোলাপ এবং ১ বছরের জন্য ৫% ডিসকাউন্ট পেলাম ! 😃😂 
.
Enjoyed the lunch! 😊
.
Food Ratings : 9.5/10. (Koyel better!😊)
Environment : 9.5/10.
Service : 10/10. 
Highly Recommended. ☺",0
"স্থানঃ TFC(The food Company) 
আইটেম নাম: 
1-Double Decker Chicken (Chillox)
2-BBQ Chicken Pizza (Street Oven)
দাম -
1-Double Decker Chicken-২৬০ টাকা
2-BBQ Chicken Pizza (M) - ৩০০ টাকা
রেটিং :
1-Double Decker Chicken ১০/১০
2-BBQ Chicken Pizza ৯.৫/১০
সার্ভিস : ৯/১০
ময়মনসিংহ TFC  এর যাত্রা আজকে শুরু হয়েছে 😍 তাই ভাবনা চিন্তা বাদ দিয়ে চেক আউট করতে গেলাম 🥰ভেবেছিলাম প্রচন্ড ভীড় থাকবে 👉 হুম ভীড় ছিল সত্যি কিন্তু প্রচুর জায়গা নিয়ে করার কারণ এ বোঝা যায়নি 👉
গিয়ে ঢাকার ফিল পাবেন সেটা নাই বললাম🤭🤭
যায়হোক অর্ডার দিলাম একটি চিকেন চিজ বার্গার এবং স্ট্রিট ওভেন থেকে একটি মিডিয়াম সাইজ পিজ্জা🥰
ময়মনসিংহ এ সত্যিকারের ৩০০ টাকায় ১০ ইঞ্চির মত পিজ্জা পেয়ে যাবো আমরা সেটা অনেকটা কল্পনার বাইরে ছিল🥰
যায়হোক ১৫ মিনিট এর মাঝে পিজ্জা এবং বার্গার উপস্থিত 🥰
পিজ্জার টেস্ট সত্যি ভালো ছিল❤️✌️
একজনের জন্য ঠিক হবে বেশি খাদক হলে কিন্তু যদি এভারেজ লেভেল এর খাদক হোন তাহলে দুইজন শেয়ার করতে পারবেন ❤️
পিজ্জায় পর্যাপ্ত পরিমাণ এ চিকেন ছিল ❤️পিজ্জা লাভার হলে ওভেন বেকড এর পিজ্জার মান নিয়ে মনে হয়না সন্দেহ করবেন❤️
এখন আসেন সবচেয়ে হাইলাইট জিনিস এর আলাপে ✌️এতক্ষণ এ বুঝে গিয়েছেন কথা হচ্ছে Chillox এর বার্গার নিয়ে❤️ বন্ধু পিজ্জা নিয়েছিল বলে আমি বার্গার নিলাম🥰  বার্গার এ তারা  ব্যবহার করেছে 2x চিকেন পেটি, 2x চিজ, লেটুস পাতা,অনিয়ন এবং টমেটো। চিকেন পেটি টা অনেক বড় সাইজের ছিল।  কামড়ে কামড়ে চিকেন আর চিজ এর কোনো ঘাটতি ছিল না, আর পরিমাণ এর কথা বলতে গেলে ২ জন ইজিলি শেয়ার করার মত। টেস্ট এর দিক থেকে যদি বলতে চাই আমি বার্গার প্রিয় মানুষ এর সুবাদে অনেক রেস্টুরেন্টে এ বার্গার খেয়েছি কিন্তু এটা বেস্ট নি:সন্দেহে বলতে পারি। 
আর লেখার শক্তি নাই🥱 বাকিটা নিজেরা গিয়ে দেখে নিতে পারেন✌️",0
"Snacks With Ranveer Singh at Burger Fiesta
Haters রা বলবে এগুলো এডিট করা যায়😼
কই যেয়ে নাস্তা করব ভাবতে ভাবতে মনে পড়ে গেলো Burger Fiesta এর Chicken Sandwich ও Naga Wings এর OFFER এর কথা😍🔥 
Crush Ranveer ও মনের মাঝে, Burger Fiesta  এর Sandwich এবং Naga Wings এর Taste ও যেনো মনের মাঝে 💘 Offer এর কথা বলতে গিয়ে অন্য গুলোর কথা ভুলে গেছি। Burger টির ও chilo বেশ অসাধারন টেস্ট। Cheese Nuggets এর কথা তো না বললেই নয়।🔥 
যে যে আইটেমগুলো নিয়েছিলাম : 
Chicken Sandwich  99 Tk
Naga Wings  99 Tk
Fries  100 Tk
Cheese Nuggets  170 Tk
Smokey BBQ chicken cheeese Burger  170Tk 
Service : 10/10
Place : Mohammadpur bus stand,  Dhaka",0
"স্পেশাল মিট বক্স নিয়ে স্পেশাল ডান্স Fuoco তে!
বন্ধুর নতুন হেলমেট কিনার খুশিতে #Fuoco তে নিয়ে খেলাম স্পেশাল মিট বক্স সাথে ছিলো !! 
১টাকা কম ২৯৯টাকায় পেলাম আর তাতেই খুশির জোয়ার!!
#লোকেশন মিরপুরের ইদগাহ মাঠের পাশেই",0
"Swarnas kitchen
Item - Chicken Birani,mutton birani..
amra 8ta chicken birani and 1Ta mutton order korechilm..rice aktu kom bolay ora 2ta extra rice diye diyeche...ja kew e dite chaibe na hoyto..taste akdm perfect chilo..r 4ta free chowmin to chiloi...
Taste-10/10..
service -10/10
price - 120 (chicken birani)
           -220 (mutton Birani)
Highly recommend... we will order more later..
Survice was good . Thank you Tina.We are happy with your food.. ♥",0
"Welcome to ""The Foodholic Show with Homaira"" Episode 7. 
I decided to try out pastries & delicacies from Mr. Baker Cake & Pastry Shop Ltd. a popular dessert based bakery in Dhaka. 
Watch in better quality -- https://youtu.be/R-XbCA0Ds8s 
I hope you guys like watching this video as much I loved making this video. 
Stay tuned with Homaira, so you can stay tuned with positivity✨. 
To stay connected to my daily life, follow me on Instagram- https://www.instagram.com/homaira_tasnim_/ 
Music: Another time 
Musician: LiQWYD",0
"Taste Blast 
নাম সুনকে ফ্লাওয়ার সামজেহে কেয়া 
বু্ফে হেয় বুফে 😂 😂
বলছিলাম ধানমণ্ডির Taste Blast এর কথা। যেখানে ৫৫+ আইটেম মাত্র ৪৯৯/- টাকা 🔥
💢সাত দিনে তারা দিচ্ছে সাতটি স্পেশাল আইটেম।
👉এ্যাপেটাইজার এর মধ্যে Thai thick soup আর স্প্রিং রোল টা বেশী মজার। 
👉মেইন ডিশের মধ্যে বাটার নান, ফ্রাইড রাইস, রূপচাঁদা ফ্রাই, বিফ ভুনা, চিকেন টিক্কা, হোল ফিস, লেমন বাটার ফিস, চিকেন মাসালা বেস্ট ছিল। 
👉তাদের আবার কাবাব রয়েছে। হারিয়ালি কাবাব আর চিকেন টিক্কা কাবাব এই দুটো খেয়ে বেশি মজা পেয়েছি। 
👉ডেজার্ট এরমধ্যে শাহী টুকরা, গুলাব জামুন, পেস্ট্রি কেক গুলো, কুনাফা আর  ফ্রুট কাস্টার্ড এর টেস্ট মুখে লেগে থাকার মত। 
👉এর সাথে ছিল কয়েক ধরনের সালাদ, ভর্তা, সস আর আনলিমিটেড জুস আর ড্রিংক্স।
👉তাদের এনভায়রনমেন্ট বেশ ভালো। 
✅ Price: 499taka
⭕Personal rating: 9/10
📌Address: Taste Blast, Level 10, 636 Rangs KB Square, Satmasjid Road, Dhanmondi, Dhaka.",0
"Smokey BBQ Chicken Burger
Place:Cafe Star
Price:95tk
Rating:8.5/10
Offer:13.01.2020- 15.01.2020 
কিছুটা চিকেন চিজ বার্গারের মতোই।অর্ডার করার পরে বেশি সময় লাগেনি সার্ভ করতে।অনেক ভালো লেগেছে,চাইলে ট্রাই করতে পারেন।",0
"স্যার গ্রুপ ওয়ার্ক দিয়েছিল, ঐতিহ্যবাহী বাংলা খাবার খেয়ে তার উপর রিভিউ দিতে হবে। খাবার খাওয়া তো আমার একমাত্র ট্যালেন্ট 😎 রেস্টুরেন্টের খোঁজে তাই দলবল নিয়ে গুলশান-১ এ দৌড় মারলাম। বাস থেকে গুলশান ১ সার্কেলে নেমে একটু হাটতেই চোখে পড়ল ""বাংলার মিষ্টি""। আগেও এর রিভিউ দেখেছিলাম তাই ঢুকে পড়লাম। জোশ ইন্টেরিয়র 👌 মিষ্টি অর্ডার করলাম। সবচেয়ে ভালো লাগে জামতলার চমচম। আমি ৩টা খাই 😁 তাদের ব্যবহার অনেক ভালো। একবার হলেও ঢুঁ মেরে আসতে পারেন। 
স্বাদ: ৯/১০
দাম: ৬৬৫/- (১৫% ভ্যাট + ১০% সার্ভিস চার্জ সহ)
সার্ভিস: ৯/১০
পরিবেশ: ৯/১০",0
"স্যুপ সব সময়ই স্বাদের খাবার। স্বাস্থ্যকরও বটে। শীত শীত এই সময়টায় এক বাটি স্যুপে জমবে ভালো।এখন বাতাসে কুয়াশার ঘ্রাণ পাওয়া যাচ্ছে। এই সময়ে ধোঁয়া ওঠা কুসুম-গরম এক বাটি স্যুপের কদর কেমন, বলুন তো? এমন পরিস্থিতিতে ঠান্ডা লেগে যাওয়া, খুশখুশে কাশি, সর্দি লাগছে। তখন স্যুপ খেলে বেশ আরাম লাগে।
স্যুপ দেবে তৃপ্তিকর উষ্ণতা
শীতের সময়ে উষ্ণতার জোগান হিসেবে কাজ করে স্যুপ। স্যুপের মাধ্যমে তৃপ্তি আর পুষ্টির সংমিশ্রণে এমন স্বাস্থ্যকর উষ্ণতা নিতে পারেন।
তো সে কথা ভেবেই আমরা চলে গেলাম পুরান ঢাকার গেন্ডারিয়ার (কেশব ব্যানার্জি রোডে)...
এটা খুব পুরনো একটি হোটেল।  এখানে মূলত কাকলেট এবং এই স্যুপটাই বেশি নামডাক পেয়েছে।
তবে আপনারা চাইলে আরো কিছু খেতে পারেন।
ম্যানু  টাও ছবিতে দেয়া আছে।
প্রথমেই আসি, আপনাদের যদি ডিফারেন্ট কিছু ট্রাই করার ইচ্ছা থাকে তাহলেই এখানে যেতে পারেন। স্যুপটার প্রধান আকর্ষন হচ্ছে যখন আপনার সামনে এনে দিবে তখন আস্ত কাচা একটা ডিম দেখতে পাবেন।
বাটির স্যুপ এর তাপে এটা ধীরে ধীরে বয়েলড হয়ে যাবে। এবং তখন টেস্ট টা অন্যরকম একটা ফিল দিবে।
আর বাটির উপরে কুচি কুচি করে গোশত ও কেটে দেয়া আছে।
অভার অল ৩৫ টাকায় জোস একটা আইটেম।
টেস্ট.... ৮/১০
আপনারা যারা পুরান ঢাকার আশেপাশে আছেন তারা ট্রাই করতে পারেন। দূর থেকে এখানে আসলে হয়তো ভালো নাও লাগতে পারে।  অভারওল খারাপ না।
আর কাকলেট সাধারণত যেমন হয় একটু ডিপফ্রাই তেমনই ছিলো।  এটাও চমৎকার একটা নাস্তা আমাদের বিকেল বেলার। সেটাও ট্রাই করতে পারেন। দাম ১৮ টাকা
টেস্ট....  ৭/১০
সবশেষে ছবিগুলো একটু দেখবেন। মোটামুটি পুরাতন একটি দোকান। আমি আমার ব্যাক্তিগত মতামত প্রকাশ করলাম। আপনাদের যদি ভালো লাগে তাহলে যাবেন এবং ডিফারেন্ট কিছু ট্রাই করে আসবেন। এবং পুরান ঢাকার আশেপাশেও কিছুক্ষন ঘুরে আসতে পারবেন। অগ্রিম ধন্যবাদ সবাইকে।... 😊😊😊❤️",0
"Honest review 
আশা করি সবার কাজে দিবে
আমার নতুন চ্যানেলে সবাইকে স্বাগতম

",0
হই হই কান্ড রই রই ব্যপার শ্যামলী স্কয়ার  Da Manzala  দিচ্ছে স্পেশাল ডিস্কাউন্ট অফার মেগা তান্দুরি কাপল প্লেটার  যা থাকবে1.Masala Rice2.Tandoori Chicken3.Masala Chicken 4.Chicken lolipop5.Chicken Wings6.Vegetable7.Salad8.Coleslow9.Sauce10.Green Sauce11.Drinks মাত্র (২৯৯).টাকা এই অফার টা থাকবে শুক্রবার প্রর্যন্ত,0
"হঠাৎ করে আমার এক্স আমাকে মেজেজ দিয়ে বলে আমার সাথে দেখা করবে। আবার আমাদের সম্পর্ক ঠিক করবে তাও আবার আমার প্রিয় জায়গায় উত্তরা Tour De Cyclist - Uttara তে আমরা আগে এখানে বেশি দেখা করতাম। তার পর চলে গেলাম তার সাথে দেখা করতে এক্স এর সাথে টান টান উত্তেজনা ভাব নিয়ে😁।
অর্ডার করলো আমার প্রিয় বার্গার ডাবল বিফ ডে লাইট  সাথে নিউট্রেলা শেক😍😍
মাংসের  পেটিটা দেখতে দারুণ সাথে বেশ নরম ছিলো  ভাজা টা বেশ ভালো হয়েছে, বার্গার টা খেতে বেশ ভালো লেগেছে কারন বার্গারের বেশি মোটা ও খুব নরম ছিলো,আর চিজ এর পরিমাণ বেশি ছিলো প্রতি কমুরে বুঝা যাচ্ছিলো চিজ কেমন। চিজ টা অনেক ভালো। 
সেক কি আর বলবো এক্স এর সাথে কথা বলতে বলতে শেক খেতে ভালো লেগেছে ❤একটা রোমান্টিক ভাব হচ্ছিল। শেক এর উপরে ক্রিম আর চকোলেট দেয়ায় খেতে মজা পেয়েছি।
ডাবল বিফ ডে লাইট  - ২৮০৳
নিউট্রেলা শেখ -১৩০৳",0
"হঠাৎ হঠাৎ মনে হয় না কি খাবো কি খাবো?
ডিসাইড করা যায় না কি খাবো ঠিক এমন সময়ের ১মাত্র ভরষা Nahid Sultanaআপুর ফ্রুট কেক।জাস্ট একটা বাইট ট্রুটি ফ্রুটি ড্রাই ফ্রুটস এ মিশে যাবে মুখ।আহ কি স্বাদ🤤।
আপুর ফ্রুট কেকের গুনগান বলে শেষ করতে পারবোনা।
ফ্রুট কেক :১২০টাকা।
ফুড রেটিং:১০/১০।
আপুর জন্য অনেক ভালোবাসা ও শুভ কামনা
।",0
"https://foodtips.co/variety-set-menu-of-immense-restaurant/
",0
"Are you looking for a space for your food venture in a heart of Banani? A new concept multi venture food court is going to be opened in the crossing of Banani rd 11 & 10 !
We will accomodate only 10 food brands to be a part of us !
Details: 
** Space: 3500 sft
** 3rd floor
** 2 years contract 
** Non refundable 3 lacs for maintenance & interior !
** Security deposit : 2 lacs ( refundable)
** Monthly rent 40 thousand only !
** utility charge will be divided among 10 brands. 
First come,first served!
Last date for booking your shop: 28 March,2019
Booking money : 2 lacs
#Note: If you do agree on the above conditions,only then are requested to contact!",0
"হাইরে Liton এ কি করলি‼️‼️
যাই হোক বসুন্ধরা এলাকায় নাকি বাজেটের মধ্যে সেরা পিজ্জা পাওয়া যায় নাহ❓❓
নাহ, এই কথা ভূল প্রমানিত করলো Cheese Loaded 
যেখানে ১৩৩টাকায় পিৎজা পাওয়া যায়
তাদের পিজ্জা প্রাইস এতো রিজনেবল আর এতো টাই কোয়ালিটিফুল যে না খেলে বুঝাই যাবে না।
আরভান ভয়েড ফুডকোর্টে এই জন্য আমার পছন্দের শীর্ষে তারাই থাকবে।
আমরা পিজ্জা যেইগুলো অর্ডার করি ঃ
Munshroom Loaded 6 inchi 179Tk 
Cheese Loaded 6inchi 133
Chicken Overloaded -190Tk 
#Taste: তারা বাজেটের মধ্যে সেরা চিজি পিজ্জা সার্ভ করে আসছে শুরু থেকেই,এখনো ব্যাতিক্রম নয়। সিক্রেট সস আর টপিংস এ মিলে প্রতিটা পিজ্জাই ফ্লেভারফুল হয়ে ছিলো।
থিন ক্রাস্ট আর সফট থাকার খেতে মনে হচ্ছিলো এটাই সব থেকে জোস পিজ্জা।
রেটিংস : ৯/১০ 
লোকেশন : বসুন্ধরা r/a গেট,  Urban Void FoodCourt .",0
"Hakka Kitchen Buy 1 Get 1 Offer  ! 🔥
Starter: 🍽
1. Thai Soup, 
2. Chicken Cheese Wonton (Best item), 
3. Wrapped Prawn 
Main Course: 🍜
1. Fried Rice,
2. Hunan Chichen,
3. Mixed Vegetable in Oyster Sauce & Mushroom 
Free welcome drinks are served.
The  meal was totally fulfilling and delicious. Each of their item has an unique taste to it. Will surely revisit them soon. Recommended 💯 
Rating: 
Taste- 9/10 
Quantity-10/10 
Environment- 8.5/10
Price- 550 for 2 Persons (No extra vat) 
Location: Orchid Plaza, Mirpur Road, Dhanmondi. 
Offer Valid till 12th November! 
Great deal at such a reasonable price! ✌️ — eating lunch at Hakka Kitchen.",0
"হাজী নান্না বিরিয়ানি।
৫ তারিখের
স্পেশাল আস্ত মোরগ কাচ্চি।
টেস্ট
মোরগ কাচ্চি  ৯/১০।   ৩২০ টাকা। 
লাবাং             ৯/১০।     ৭০ টাকা।
ফিংনি             ৮/১০।      ৩৫ টাকা।
খুব ভালো লাগছে মজার খাবার
ব্যবহার খুবই ভালো পুরান ঢাকার মানুষ বলে কথা।প্রতি মাসের ৫ তারিখের পাওয়া যায়। চাইলে টেস্ট করতে পারেন।",0
"#🉐🈚 হাবিজাবি রিভিউ 🈵🈺㊙#
গ্রুপের ১টি রিভিউ দেখে আজ গেলাম কাজলা সপ্ন আওটলেটের ঠিক অপজিট রোড এ ১টি ফুস্কার কার্ট আছে ৩০৳ প্লেট আসলেই পয়সা উসুল জিনিস আগে খাইতাম এনায়েত টা তারপর বইরাগি হওয়ার পর ব্রিজ এর উপর বিসমিল্লাহ ফুস্কা ঘর এর টা এখন যোগ হল এইটা 
টেস- ১০ এ ৮.৫
দাম- ৩০৳
প্লেস- রাস্তা ধারে
বিহেব- ১০/১০,  খুবই স্পিডে চটপটি, ফুস্কা বানাতে পারে
🚾🚾🚾🚾🚾🚾↘↘↘⬇⬇⬇
ফুস্কা খাইয়া সাম্নেই দেখলাম শান্ত পুরির হোটেল ( ফরিদের দোকান) এখানকার পুরিটা অনেক ভালো লাগছে সাথে টক টা ১০/১০ 
পুরি / আলুর চপ/পিয়াজু ৩৳ করে আর মুরগির শিক কাবাব ৩০৳ ( কিছুদিন আগে খাইছিলাম,  ভাল ১০ এ ৭ দেয়াযায়)
আর পুরি ১০এ ৮.৫* আলুরচপ ১০এ ৫
ঠিকানা- মারকাজুত তাহফিজ ইন্টাঃ মাদ্রাসার একটু সাম্নেই পুরির হোটেল আর এর একটু সাম্নেই ফুস্কার কার্ট৷ 
আসলেই ফুস্কা আর পুরি ২টাই অমায়িক টেস🍘",0
"#Halal foodies kitchen (home delivery) 
Item:Soriser teler Haji biriany ( beef)
Price:150 tk
Test Rating:10/10
Halal foodies kitchen theke ajk 3 pkt biriany order koresilam.kheye ato ta satisfied j review na dea parlam na..Rice & beef enough cilo.Test er kotha to boler baire..just woww😍.Tader food,behaviour, delivery onk vlo cilo.I,m so satisfied. Thanks a lot halal foodies kitchen.
(বিঃ দ্রঃ) প্রথমে দেখে ভাবছিলাম এটা তেহেরি কিন্তু খেয়ে বুঝলাম তেহেরি আর এটার স্বাদ  একদম ই ভিন্ন।",0
"হালের ক্রেজ, #কামাল #বিরিয়ানি
#দাম- (স্পেশাল) ১২০টাকা
#স্বাদ- বেশ ভালো
❤ মাংশ যেমন নরম, আলু  আর রাইসটাও ছিল পারফেক্ট....  বিরিয়ানির সব উপাদান গুলোই ঠিকভাবে সেদ্ধ হওয়া---
--- স্মেল, টেষ্ট, তেল, মসলা সব মিলিয়ে, অসাধারণ
🙂 🙂 আমরা গেলাম পরেই নতুন পতিল ভাংগা হল, বাকিটা ইতিহাস, দেখুন ছবিতে
❤ জায়গাটা ছোট, স্বাদটা কিন্তু বড়, পরিমানও বেশ।",0
