Review,Label
গিয়েছিলাম  গেট টুগেদার  পার্টি করতে খিলগাঁও  । পরে গেলাম ক্লাউড ফ্লেম এ । রেস্টুরেন্ট  সুন্দর  হলেও  খানিকক্ষণ পর বুঝতে  পারলাম  ঘাপলা কোন দিকে নাম রেখেছে ক্লাউড  ফ্লেম আর ওয়েটার এর মধ্যে  ক্লাউড  নাইন অবস্থা  মাএ দুজন ওয়েটার কাজ করে যাই হোক সার্ভিস খুব বাজে । তাদের সার্ভিসিং  এর জ্ঞানটুকু নেই । খাবার অর্ডার দেই তারা দেয় অন্যটা ।সবচেয়ে  ডিসগাস্টিং  আমাদের  খাওয়া  শেষ হওয়ার পথে  তাদের ড্রিংক্স দেয়ার নাম নেই ।পরে  ১০জন  মিলে চিল্লানোর পর তারা দিয়েছে  দাম - তান্দুরি প্লেটার -১৯৯ টাকা চিকেন  আরাবিয়ান রাইস বোল - ১৪১ টাকা বিফ আরাবিয়ান রাইস বোল-১৫১ টাকাড্রিঙ্কস -২৫ টাকা ১৫% ভ্যাট আছে স্বাদ - সবগুলো  ৫/১০ সার্ভিস-  এক কথায়  জঘন্য  ০\১০ ফালতু ফালতু  — with Kasfi Kabir Huma and 4 others.,1
"গিয়েছিলাম #GoldenChick  এ ৯৯৳ তান্দুরি খেতে, যেতে যেতে ভাবলাম ৯৯৳ এক পিস মুরগির রান ও তো পাওয়া যায় না সেখানে ওরা কতো কি দিবে আর। ভাবনাটা হাওয়ায় মিলিয়ে গেলো খাবার সামনে আসার পর, কোয়ালিটি আর কোয়ান্টিটি ভালোই ছিলে শুধু ভেজিটেবল একটু কম ছিলো। যা যা ছিলো১ পিস তান্দুরিএগ ফ্রাইড রাইসভেজিটেবল সালাদ প্রাইস-৯৯৳ Golden Chick, মালিবাগ কাচাঁ বাজারের পিছনে — at GoldenChick",1
"গিয়েছিলাম TSC টিএসসি DUএই যুগেও যে ৪৫টাকা তে খিচুড়ি খাওয়া যায় তা ভাবা যায় না।আমার কাছে খিচুড়ি টা খুবই ভালো লাগছে।একজনের পরিমানের খিচুড়ি ,বড় এক পিস মাংস সাথে আবার ঝোল আর সাথে আরো একটি চিকেন চপ।প্রাইস:৪৫টাকা রেটিং:১০/১০",1
"গিয়েছিলাম ---@de flame এ, বনানীতে।শান্তিপূর্ণ পরিবেশ,খাবার ও খুব ভাল ছিল।রেটিং -০৯/১০।",1
"গিয়েছিলাম  ধানমন্ডি Loan নিতেLonestar দিয়ে দিল স্টেক খেতে।জ্বি ভাই স্টেক এর যে দাম Loan না নিয়ে উপায় নাই।Loan না নিয়ে ধানমন্ডিতে গিয়ে  The Lone Star Steakhouse এ স্টেক খেয়ে আসি।নিয়েছিলাম T-Bone Steak(350g) সাথে Mexican Rice,Cream Vegetable,BBQ Sauce এবং Cheese sauce।স্টেক আমি মিড রেয়ার নিয়েছিলাম এর জন্য একটু কাঁচা ছিল এবং কাটতে একটু সমস্যা হচ্ছিল কিন্তু  টেস্ট দারুণ ছিল। মেক্সিকান রাইসটাএকটু স্টিকি ছিল ক্রিম ভেজিটেবল অনেক ভাল ছিল।দামঃ ১৪৮৫+ — at The Lone Star Steakhouse",1
"গিয়েছিলাম ধানমন্ডি ২ নং এ অবস্থিত Cine Cafe তে।রেস্টুরেন্ট টা খুবি সুন্দর।দেখলাম লাইভ মিউজিক এর ইন্সট্রুমেন্ট আছে বাট গান গাওয়ার কেও নাই পরে জিজ্ঞেস করলাম আর বলল রাতের বেলা লাইভ মিউজিক হয়।কয়েকজন বন্ধু মিলে গিয়েছিলাম তো ফ্যামিলি প্লেটার অর্ডার করেছিলাম।প্লেটার টিতে ছিল Rice,Chicken fry 8 pcs,Soup,Wonton ব্লা ব্লা ছবিতে সব আইটেম এর ছবি দেয়া আছে।টেস্ট মোটামোটি ছিল।price:Rate:8.5/10 — at Zannat Food Bar Cafe",1
"গিয়েছিলাম ফ্রেঞ্চ ফ্রাইস খেতে...কিন্তু সেল্ফ কন্ট্রোলের সমাধি ঘটিয়ে একে একে সাঁটলে দিয়েছিলাম cheesy french fries,baked pasta,bbq wings আর lemonade .. রিভিউ নিচে:#Cafe_cheeze_paniclocation : খিলগাঁও তালতলা।ভূতের আড্ডা রেস্টুরেন্ট এর পিছনে।1.#Cheesy_french_friesprice : ১২০ টাকাtaste: মুখরোচক জিনিস! অতি সাধারণ কিছু আলুর ফালিকে হানিমাস্টার্ড সস,মেল্টেড চীজ আর কেচাপের মিশেলে কীভাবে অনবদ্য করে তোলা যায়,সেই মুন্সিয়ানা এদের রয়েছে নি:সন্দেহে।2.#BBQ_wingsprice : ১৭৫ টাকাtaste: বিবিকিউ সসে সিক্ত স্পাইসি উইংসগুলো গরম গরম খেতে ভালোই লাগছিলো।তবে মাংসগুলো আরেকটু সফ্ট হলে খেতে আরো আরাম পেতাম।3.#Baked_pastaprice : ৩০০ টাকাtaste: ফোর্কের প্রথম গুঁতোয় চীজে জড়াজড়ি করা একগাদা পাস্তা মুখে পুরেই বুঝলাম যে চীজের কোয়ালিটি টা সেই! বিবিকিউ করা মাংসের পিস এর প্রাচুর্য ছিলো।তবে শেষের দিকে দুই একটা পোড়া মাংস মুখে পুরে বিষাদগ্রস্ত হয়েছিলাম বই কি।4.#Lemonadeprice : ৫০ টাকায়taste: অসাধারণ এক পানীয়! মিন্টের কড়া ফ্লেভারে স্লাশি টাইপ এই লিকুইড হাই লেভেলের রিফ্রেশিং জিনিস।#Environment: ছোটখাটো হলেও গোছানো।তবে ডেকোরেশন নিয়ে আরো কাজ করা দরকার।",1
"গিয়েছিলাম বনানীর মেজ্জান হাইলে আইয়্যুনে।ফুল এক্সপেরিয়েন্স জানতে দেখুন-https://youtu.be/0lLhSiGAxBgনিয়েছিলাম-মেজ্জাইন্না সেট -২৫০ টাকাথাকবে- ভাত,মেজবানের গোশ্ত,ছনার ডালহালা ভুনা সেট-২৯০ টাকাথাকবে- ভাত,কালা ভুনা,ছনার ডালখিচুরী সেট মিল-১৭০ টাকা(সাথে মাংস থাকবে)যা খাবার নিয়েছিলাম ৩-৪ জন খাওয়া যাবে।ভাত আনলিমিটেড আপনি যতটুক খেতে পারেন।লোকেশন-বনানী রোড-১৭, বিটিএ টাওয়ারের নিচে। — at Mezzan Haile Aaiun Dhaka মেজ্জান হাইলে আইয়ুন ঢাকা",1
গিয়েছিলাম ব্যস্ত ঢাকা শহরের ফকিরাপুলে । কাজ শেষ করে আসার সময় চোখে পড়ল @Kebab E Ishq । বাইরে থেকে তাদের ঝুলানো তন্দুরগুলো দেখে তাই আর দেরি না করে ঢুকে গেলাম ।__________________ খাবার - গারলিক নান -টেস্ট  - ৮/১০ প্রাইস - ৫৫/-টিক্কা বাটার মাসালা -টেস্ট - ৯/১০প্রাইস- ২৫০/- রেশমি তন্দুর -টেস্ট - ৯/১০প্রাইস - ১৫০ /- ______________________পরিবেশ - ৮/১০,1
"গিয়েছিলাম মিরপুর, খিচুড়িটা মাংসে পুরো ভরপুর!  হ্যা, বলছি মিরপুর-এর কাবাবিস এর খিচুড়ির কথা, মাংসে ঠাসা এই খিচুড়িখানা না খেলে জিবনে তেমন বড় কোন পাপ হবে না -- শুধু  এর স্বাদখানা হইতে আপনি বঞ্চিত হইবেন আর কি। এক কথায় যদি বলি সত্যিই সিম্পলের মধ্যে গরজিয়াস একখানা আইটেম, আচারের যেই গন্ধটা আসে - সাথে আবার একটা লাচ্ছি দিসে! গরমে আত্মাটা পুরা জুড়ায় গেসে...  আলহামদুলিল্লাহ্‌!  দাম: ১৬০ টাকা (লাচ্ছি সহ) পরিমাণ: ৮/১০সাদ: ৮.৫/১০প্লেস: কাবাবিস, মিরপুর ২",1
গিয়েছিলাম মৈনট ঘাট তথা মিনি কক্সবাজার।আর সবার কাছে কেমন লাগে জানি না কিন্তু আমার কাছে সেই লাগছেডালআলু ভর্তাসবজিইলিশ মাছ/মুরগী মাংস.......এই সবগুলা একটা প্যাকেজ।দাম-১৫০টাকাপরিবেশ-নদীর পাশে খাবারের দোকান সেই অনুযায়ী আমার কাছে মন্দ না!সার্ভিস-অর্ডার দেয়ার ১০মিনিটের মাথায় খাবার হাজিরস্বাদ-খুব বেশি ক্ষুধার্ত থাকায় হয়তো অনেক বেশি মজা লাগছে কিন্তু ডাল আর মাছ টা পুরা অমৃত ছিল এখনো মনে পরলে খাইতে ইচ্ছে করে!!!সব মিলিয়ে সব কিছুই ভালো ছিল,1
"গিয়েছিলাম শ্যামলী একটা কাজে then কেমন জানি খুধা feel করলাম গেলাম #shamoly_square ৬ তলায় উঠতেই সোজা চোখে পড়ল #maxican_spicy দোকান but হায়রে কপাল একটা টেবিল ও খালি নাই  কতখন wait করার পর বসলাম টেবিল এ order    করলাম #maxican_rice খুভ জলদি খাবার চলে আসলো  খাবারের পরিমান অনেক বেশি ছিল ২ জন খেলে ঠিক ছিল আমি শেষ করতেই পারলাম না অনেক চেস্টা করেছি  ওহ হে আরেকটা কথা চিকেন এর পরিমান ও বেশি ছিল আর এইটার টেস্ট অনেক ঝাল ছিল but বেশি না  সো যারা ঝাল like  করেন তাদের অনেক ভাল লাগবে I hope  item - maxican_rice_bowltaste- 8.5/10price - 180 tkenvironment - 7/10location - maxican spicy in shamoly square — at Shamoly Square, FOOD COURT",1
"গিয়েছিলাম শ্যামলী স্কয়ার এ শপিং করতে শপিং করা শেষ করে ৬ তলায় গিয়ে দেখলাম ফুড কোর্ট রয়েছে। লিফট দিয়ে উঠে সোজা হাটার সময় ওই জায়গা এর একজন আমাকে বলল স্যার আমাদের এখানে আসুন আমাদের অনেক অফার আছে। তার কথায় গেলাম গিয়ে অনেক অফার দেখলাম তারপর একটি বারগার অর্ডার করলাম, স্পেশাল বারগার ওদের।Item- Special BurgerTeste- 9/10 service - 8/10 Price - 150 tk (discount price)place- Shymoli Square food court / Food Folic — at Food Folic",1
গিয়েছিলাম শ্যামলী স্কয়ারে বার্গার খেতে। গিয়ে শুনলাম অভিযান চালাতে লোক এসেছে বলে সবাই  দোকান বন্ধ করে পালাইছে। পরে মনে দুঃখ নিয়ে গেলাম ghost riderz cafe তে।Item: rice with fried chicken and vegetable . Price : 150 taka Rating :9/10এই প্রাইসে আমার খাওয়া বেষ্ট সেট মেনু। বিশেষ করে চিকেনটা খুবই মজার ছিল।শ্যামলী স্কয়ারের অই হাবিযাবি পানসে সেট মেন্যু না খেয়ে এটা ট্রাই করতে পারেন। খেয়ে শান্তি পাবেন। — at Ghost Riderz Station,1
"গিয়েছিলাম সিনেপ্লেক্স এ মুভি দেখবো বলে।  এত ভীর ছিল টিকেটের লাইনে, অন্যদিকে মুভিও গেছিলো শুরু হয়ে। তাই ভাবলাম পেরা না নিয়ে খানাপিনা করি  পরে বাসায় গিয়ে মুভিটা দেখে নিব খুজতেছিলাম ২জনের জন্য রাইসের কোন আইটেম টা ভাল হয়, খেলে পেট ও ভরবে। তাই গেলাম দিল্লি দরবারে,  নিলাম ওদের বাকেট বিরিয়ানি।  স্বাদ এক কথায় অসাধারন।  ২ জনের জন্য যথেষ্ট,  পয়সা উসুল এককথায়।  রেটিং : ৯/১০ (কারন ড্রিংক্স একটা দিয়েছিল)  দাম : ৬৫০ টাকা (ভ্যাট ছাড়া) +১৫% ভ্যাটট।প্লেস: দিল্লি দরবার, বসুন্ধরা সিটি শপিং কমপ্লেক্স। — at Delhi Darbar, Basundhara Shopping Mall",1
"গুনে নিলাম ১২ পিস বিফ কালাভুনাতার সাথে নিলাম আমি বুঝে খিচুড়ি আর বোরহানি সব ২০০ টাকাতে!! তাদের রিভিউ দেখে যাওয়া, রিভিউতে ১২ পিস কালাভুনা দেওয়া।খিচুড়ি প্যাকেজঃ২০০টাকাটেস্টঃ ৯/১০কালা ভুনার কথা কি আর বলব খিচুড়ির সাথে খুব বেশী ভাল জমে আর বোরহানি মোটামুটি ভালই লাগছে । তাদের অন্যান্য খাবার গুলো অনেক মজার তাই টেস্ট করে দেখতে পারেন। লোকেশনঃঠিকানাঃ ২০/৫ শহীদ কর্ণেল রশিদ স্কয়ার পাশ্চিম পান্থপথ — at অষ্ট ব্যঞ্জন - Ashta Banjan - পান্থপথ",1
"গুলশান এর মধ্য  বাজেট ফ্রেন্ডলি রেস্টুরেন্ট পাওয়া যদি যায়, মন তোহ সেখানেই উড়ে চলে যায়। মন কে সাথে নিয়ে নিজেও চলে গেলাম The Rio Lounge এত্তোগুলা খাবার নিবেন, শেষ হলে আবার নিবেন আবার নিবেন৫০ ধরনের তো খালি Desert আইটেম ই আছে ভাই ডেজার্ট আইটেম গুলো মন কেড়ে নিলো আমার।আমার যদিও  ইচ্ছা ছিল শুধু ডেজার্ট এর আইটেম গুলা খাওয়া কিন্তু অন্যান্য আইটেম গুলো দেখেও নিজেকে আটকাতে পারছিলাম না।সেখানে ৪ ধরনের  Japanese  Sushi  ছিল ।অন্যান্য বুফে গুলোতেও থাকে কিন্তু এখানেরটা জাপানিজ টাইপ লাগছিল।কোনটা রেখে কোনটা খাবো তাই ভাবতে পারছিলাম না । এত খাবার আর সবগুলোই Unlimited । মানে যত ইচ্ছা ততই খাবেন । আমার একার পক্ষে একদিনে এত খাওয়া সম্ভব না ভাই  । তবে হ্যাঁ চেষ্টা করেছি প্রায় সবগুলোই কেন খাবার ।এতো আইটেম খেলান এখন একটু বলেই নেই!থাই সুপ আর মাশরুম সুপ - অনেক ঘণ,তবে ঝাঝালো ভাবটা কম ছিলো সুপে।অন্থন - বেশ ক্রিস্পি, সুপের সাথে ভালো লাগে।পাস্তা - ওভেন বেকড ক্রিমি পাস্তা ছিলো আমার কাছে বেশ ভালো লেগেছে। কাবাবও ২ ধরণের ছিলো। তাদের বাটার নানটাও জোস কাবাবের সাথে ভালোই লাগে।বিরিয়ানি - বিরিয়ানিটা জোস ভাই, বলতে গেলে এটা খেয়েই টাকা অসুল করা সম্ভব। বিফ মাসালা- টুকরোগুলো ছোট ছোট ছিলো, অনেক সফট ওয়েল কুকড। বিরিয়ানির সাথে ভালো লাগে।ক্রেব মাসালা- ভালো ছিলো গ্রেভিটা বেশি জোস।Desert Items এর সব গুলো খেয়েছি । সব গুলো অনেক মজাদার ছিল । আর অনেক প্রকার সালাদ,ভর্তা,চা-কফি । সফট ড্রিংক্সও আছে আনলিমিটেড।এইসব ছাড়াও অনেক আইটেম ছিল এত বলা সম্ভব না। বেশ ভাল ক্লাসি জায়গাটা। সার্ভিস মিলিয়ে সব কিছু বেশ ভাল ছিল। ডিনারঃ-৯৯৯টাকালোকেশন গুলশান পিংক সিটি এর উপরে এভিনিউ ১৫ গুলশান ২https://www.facebook.com/Theriolounge/ — at The Rio Lounge",1
"গুলশান এর মধ্যে যদি ভালো মানের ইফিতার বাফেটের সাজেশন চান তাহলে আমি বলবো The Rio Lounge  এর নামগুলশানের ক্লাসি বাফেট গুলোর মধ্যে এইটি একটি, ইফতারে ১০০+ আইটেমের দাম ১২৫০ টাকাবেগুনি, কলা, চিরা দই, ডিম চপ আলুর চপ,পিয়াজু, ছোলা, হালিম ইফতারের আইটেম সহ আরো অনেক কিছু। ইফতার কাম ডিনারে ১০০+ আইটেম থাকবে। ইফতারের আইটেম ছাড়াও চাইনিজ ও বাংলা খাবার ও ছিলো। গরুর ভুনা,বিরিয়ানি,৩/৪ রকমের কাবাব,ডাল মাখনি ও ছিলো আর ডেজার্ট হিসেবে ছিলো আরো বেশ কিছু আইটেম।লোকেশন: গুলশান ২ পিংক সিটির উপরে — at The Rio Lounge",1
#Ghulshan #Banani #Uttaraবাসিদের জন্য একটি সু খবর গুলশান বনানী সবার কথা চিন্তা করে #Chefs_Cuisine চলে এলো এইবার #উত্তরাতে। উনাদের ওয়ারি আর শ্যামলি তে আগেও অনেকবার খাওয়া হয়েছে। কিন্তু আজকে খালার বাসায় গিয়েছিলাম উত্তরাতে। পরে কাজিন আমাকে জানালো উত্তরাতেও নাকি উনাদের ব্রাঞ্চ এসে পরেছে। তো আর দেরি কিসের উনাদেত উত্তরাতে ব্রাঞ্ছে গিয়ে উনাদের বিখ্যাত ২৫০ টাকার স্টেক প্লেইটার খেয়ে আসলাম। সব ব্রাঞ্ছ গুলোর মতো এইখানেও চিকেন স্টেকের একেই টেস্ট পেলাম। স্টেকটা জুসি ছিলো আর মাশরুমটা একটু গ্রেবি ছিলো। কম খরচে উনারা সব সময় বেস্ট খাবার প্রভাইড করেন। এইটা উনাদেত অনেক ভালো একটা সাইড বলা চলে। উনাদেত এই নতুন ব্রাঞ্ছের জন্য দোয়া এবং ভালোবাসা রইলো। — at Chefs Cuisine Uttara,1
"গুলশান কিংবা তার খুবই নিকটবর্তী স্থানের ফুডিজ দের জন্য অত্যন্ত দারুণ খবর এই যে, আপনারা চাইলেই যথাযথ স্বাস্থ্যবিধী মেনে এবং সামাজিক দূরত্ব বজায় রেখে আপনার নিকটস্থ Pizza Hut Outlet থেকে ইফতারি করার জন্য নিয়ে আসতে পারেন গরম গরম পিজ্জা রামাদান উপলক্ষে বরাবরের মত এবারও তাদের অফার চলছে, এবারের অফারের নাম ""BOGO OFFER"" সুনির্দিষ্ট কিছু পিজ্জার সাথে থাকছে আরেকটা পিজ্জা একদম ফ্রি,  যা একজন পিজ্জা লাভার ফুডিজের জন্য আসলেই চমকপ্রদনিরিবিলি, টিপটপ সাজানো গোছানো গুলশান আউটলেট থেকে শুধুমাত্র বাসার জন্যই নিয়ে যেতে পারবেন, ডাইনিং এর ব্যবস্থা নেই সম্ভবত করোনা পরিস্থিতির জন্য, তবে ফুডপান্ডার মাধ্যমেও নিচ্ছে অনেকে।স্টাফরা খুবই আন্তরিক এবং হেল্পফুলThank You Pizza Hut #StaySafe #StayAware#SpredPositivity",1
"গুলশান, ধানমণ্ডির, উত্তরা, বাড্ডা, খিলক্ষেতে সাফল্যের পর মিরপুর রূপনগরে চালু হয়েছে কুইন্স কনফেকশনারির একটি বড়সড় ব্রাঞ্চ। যতদূর জানি ওদের সবকিছু আইটেম বানানোর পদ্ধতি এবং মেশিন মালয়েশিয়া থেকে আনা। বেশ কয়েকবার ওদের খাবার খাওয়ার সুযোগ হয়েছে আমার। ভালোই লেগেছে আর এই ব্রাঞ্চের বিশেষ সুবিধা হচ্ছে এখানে আছে স্মোকারদের জন্য বিশাল একটা রুম। যারা স্মোক করেন তাদের জন্য এটা অনেক আকর্ষণীয় জায়গায় হবে। সবাইকে ভিজিট করার জন্য আমন্ত্রণ রইলো। হাউজঃ ২৫, রোডঃ ৪, রূপনগর আবাসিক এলাকা, মিরপুর, ঢাকা",1
"#গুলশান_বনানির_খাবার_এখন_খিলগাঁও_তেএশিয়ান ফিউশন ফুড যাদের পছন্দ তাদের আর কষ্ট করে যেতে হবে নাহ ইফতার করতে গুলশান বা বনানী তে। কারণ খিলগাঁও Blossom St এ পাওয়া যাচ্ছে এশিয়ান ফিউশন ফুড। খিলগাঁও বাসিদের জন্য এশিয়ান ফিউসন ফুডের রেস্টুরেন্ট দরকার ছিলো।উনাদের ইফতার পেকেজের মধ্যে এই আইটেমটি আমার কাছে ইউনিক লেগেছে। দুইজনের এই পেকেজে ছিলোDumpling Soup (1:2)Wonton in chilli oil 4pcHot fried rice (1:2)Chicken nanban (1:2)Coke দুইজনের এই প্লেইটারের দাম ৮৫০ টাকা, একজনের জন্য ৪২৫ টাকার মতো পরবে। যারা ইফতারে থাই চাইনিজ খেতে চান না তাদের জন্য এই প্লেইটার বেস্ট।খিলগাঁও এর মধ্যে একটু ইউনিক একটি আইটেম। — at Blossom St",1
"গুলশান, বনানী আমাদের মত স্টুডেন্টদের জন্য এক অভিশাপ এর জায়গা । আমাদের পকেট মানির বাজেটের এইখানে ভাল খাবার খুঁজে পাওয়া দুর্লভ ব্যাপার। কিন্তু এই যে চিকেন স্টেক মিল দেখছেন এর দাম মাত্র ২০০ টাকা, তাও আবার বনানী ১১ নম্বরে।তবে ২০০ টাকায় খেতে হলে যেতে হবে ২ জন কারণ একটার দাম আসলে ৪০০ টাকা, তবে একটার সাথে একটা ফ্রি। আর কি লাগে চলে গেলাম আজকে চারজন বান্ধুবী মিলে। স্টেকটা নরম ছিল মানে proper cooked যাকে বলে আর মজাও লেগেছে আমাদের কাছে।আইটেম: চিকেন স্টেক মিলজায়গা: ফুডবুক (বনানী ১১ নম্বর)মূল্য: ৩৯৯+ভ্যাটওভার অল রেটিং: ৯/১০আর যদি সেলফি তুলতে চান তাহলে নির্দ্বিধায় চলে যান, জোস ওখানের লাইটিংটা।",1
"গুলশান বনানী আর নয়। মিরপুরেই পাওয়া যাবে Cappuccino, Mocha এর মতো কফি তাও আবার U Turn Cafe তে।কফির লোভে গিয়েছিলাম U turn Cafe তে। কিন্তু তাদের ম্যানেজার বলল তাদের Fun Box আর Wings Box খুবই ভালো। তাই ভাবলাম কফির সাথে এই দুইটা আইটেম নিলে কেমন হয়? তাই 2 টা Cappuccino এর সাথে Fun Box আর BBQ Wings Box Order দিলাম।তাদের সার্ভিস খুবই ভালো ছিলো। তাদের অর্ডার দেওয়ার খুব তাড়াতাড়ি খাবার এসে পড়লো। এবার খাবারের কথায় আসা যাক। তাদের BBQ Wings অনেক ভালো ছিলো৷ ক্রিসপি আর অনেক জুসি ছিল৷  আর ফান বক্সটাও খুবই ভালো ছিলো। চিকেন,সসেজ,মাশরুমে ভরপুর ছিলো। আর কফিটার কথা না বললেই নয়ন কফিটা বেস্ট ছিল।Place: U Turn CafeItem: Fun box, BBQ Wings Box & Cappuccino Price: 199 Taka, 160 Taka & 150 TakaTaste: 9/10Environment: 9/10 — at U Turn Coffees",1
"গুলশান, বনানী আর যমুনা ফিউচার পার্ক এর ৩ টি জায়গায় ট্রাই করলাম। Peda Ting Ting place was amazing. food was fine too.  we took chicken and beef special meal. ambience: 100/10  food: 7.5/10.  amount was enough to full your tummy..Takeout চিকেন চিজ সুপ্রিম বার্গার টা খুব ই মজা ছিল।ফ্রেঞ্চ ফ্রাই এর প্রাইস এর তুলনায় অনেক দেয়।গার্লিক সস টাও খুব টেস্টি ছিল। কিন্তু প্লেস টা অনেক ছোট আর ক্রাউডি। food : 9/10 Tabaq  ওরিও চিজ কেক বার টা অনেক সফট আর ক্রাঞ্চি ছিল। ওরিও মিল্কশেক টা আমার খাওয়া বেস্ট মিল্কশেক। অনেক মিল্কি। আর স্মেল টা জাস্ট ওয়াও।  place: 8/10 food: 9/10 prices are given below the photos.",1
"গুলশান- বনানী থেকে হুমরী খেয়ে মিরপুর ডুকছে মানুষ রাস্তার পাশের ভাতের হোটেলে I meant RoadSide Kitchen    নাহ আর ৮-১০ টা হোটেলের মতন রাস্তার পাশের রান্নাঘর না মিরপুরের প্রসিদ্ধ চাইনিজ হোটেল রোডসাইড কিচেন  The Big Bucket (৫-৬ জনের প্যাকেজ) এন্যাফ রাইস ফর ৬ জন আস্ত মুরগী গ্রীল্ড কোলেস্লো সালাদ চিকেন ভেজিটেবল  প্রাইজঃ ১০৯৯৳ র্্যাটংঃ ৮.৬৭/১০.০০ লোকেশনঃ ঈদ গাহ মাঠের পাশে, চিড়িয়াখানা রোড, মিরপুর ১",1
"গুলশান ,বনানী নয়,আজকে বলছিলাম খিলগাঁও এর হাইপ উঠানো Gold On 7 রেস্টুরেন্টের কথাMixed Cheesy bite pizza 1100 BDT Blue Occan 280 BDT FUchka Vhabi 300 BDT যারা ফটোফ্রিক তাদের জন্য বেস্ট ইন্টেরিয়র এর রেস্টুরেন্ট এটি।প্রতিটি সাইড এর ই ডিফারেন্ট লুকআমার মুখের কথা নয়,ছবি গুলোই দেখে নিবেনখাবারের কথা আরেকদিন হবে,নিজের ছবি তুলতে তুলতে আর খাওয়ার সময় পাওয়া যায় নালোকেশন-তালতলার সামনে মিনিসো এর বিল্ডিং এর লিফট এর 7th floor. — at Gold On 7",1
"গুলশান ,বনানী নয়,আজকে বলছিলাম খিলগাঁও এর হাইপ উঠানো Gold On 7 রেস্টুরেন্টের কথাযারা ফটোফ্রিক তাদের জন্য বেস্ট ইন্টেরিয়র এর রেস্টুরেন্ট এটি।প্রতিটি সাইড এর ই ডিফারেন্ট লুকআমার মুখের কথা নয়,ছবি গুলোই দেখে নিবেনখাবারের কথা আরেকদিন হবে,নিজের ছবি তুলতে তুলতে আর খাওয়ার সময় পাওয়া যায় নালোকেশন-তালতলার সামনে মিনিসো এর বিল্ডিং এর লিফট এর 7th floor.আরো রিভিউ পেতে আমার Khaddo Roshik  এর ইন্সটাগ্রাম এবং ইউটিউব চ্যানেল থেকে ঘুরে আসতে পারেন : https://instagram.com/khaddoroshik_remin https://www.youtube.com/channel/UC-amvpF2kAZ4z2xUbvjpqSw  — at Gold On 7",1
গুলশান-বনানীর কোয়ালিটি খাবার পেলাম আমাদের বনশ্রী তেই।এই প্লেস টা হাইপড নয় কিন্তু এদের ফুড বেস্ট লেগেছে। ফুডপান্ডায় তাই অর্ডার করি Beans & Grills   থেকে।তাদের স্ন্যাকস আইটেম এর পাশাপাশি এই আইটেম টাও ভালো লেগেছে। নিয়েছিলাম  1) Fried Rice with Teriyaki Chicken (Sweet and Sour)-299 Tk2) Mexican FR with Peri Peri Kebab -349 Tk3) Chicken Strips - 249 Tk4) 4 Season Pizza -699 Tkমেক্সিকান রাইস টা ঝাল ঝাল ছিলো। টেরিয়াকি কাবাব টা এই শীতে রাইস এর সাথে বেস্ট কম্বো ছিলো।এইরকম খাবার আগেও খেয়েছি গুলশানের একটি প্লেসে তার তুলনায় দাম কম এবং মান ও প্রচুর ভালো ছিলো।ফ্রাইড রাইস এর সাথে সুইট এন্ড সাওয়ার চিকেন টা মাইল্ড স্বাদের । ঝাল পছন্দ না করলে এটা ভাল লাগবে।ভেজিটেবল টা কয়েক ধরনের সবজি দিয়ে করা।খেতে মন্দ নয়।Available only FoodPanda Order / Takeaway.. — at Beans & Grills,1
"গুলশান বনানীর খাবার মিরপুরের ৬০ফিটেদেখবেই বা কোথা থেকে কারন দেখতে হলে যেতে হবে IraMon Cafe আর এখানেই ইফতারে পাবেন তাদের হাউজ স্পেশাল স্টাফড চিকেন যার ভিতরে পাবেন মাশরুম আর স্পিনাচ স্টাফডIramon Special Stuffed chicken- 400/-Stuffed chickenFried RiceSautéed VegetablesDrink of the Dayস্টাফড চিকেনটাই গেম চেঞ্জার বলা যায় কারন ক্রিমি টেক্সচারের নিচে স্বাদ টাই অন্যরকম করে দেয় মাশরুম তাই আমার কাছে এই খাবার অনেক দারুন লাগলো আবার যেয়ে খেতে হবে যদি এমনই পাই সবসময় মিরপুর ৬০ ফিট, ছাপড়া মসজিদ , [ সুজুকি শোরুম অথবা পাওয়ার সার্জ জিম এর বিপরীত পাশে ]",1
